timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
384140110,0.99815613,0.0015730531,-0.055829946,-0.02376638,1.0838883,-0.0029654168,9.378013,0.33913139,-7.2928076,-4.958274
384156777,0.9981364,0.0014654638,-0.056093745,-0.023983002,1.0528426,0.005691108,9.401698,0.35357687,-2.0903418,-1.5771787
384173444,0.99815327,0.0016836154,-0.055867102,-0.02379551,1.0859073,0.045315094,9.345666,2.6632662,1.3469014,1.0715649
384190111,0.99820155,0.001892719,-0.055224363,-0.023253303,1.0291802,0.019186899,9.320469,2.668376,4.2170095,3.5098174
384206778,0.9982587,0.0020384244,-0.054420643,-0.02266767,0.99790496,-0.029434126,9.44634,2.2235093,5.315142,3.8306937
384223445,0.99826545,0.0019798123,-0.054385398,-0.022462904,0.97576404,0.005623036,9.362525,0.79917383,-0.016059162,1.2958809
384240112,0.998222,0.0016658242,-0.055106763,-0.022661952,0.9422103,-0.12073835,9.505788,-0.9873824,-5.2733994,-1.3774896
384256779,0.9981559,0.0012600936,-0.05613084,-0.023080377,0.91938484,-0.07536471,9.488139,-1.6521604,-7.3773804,-2.8505018
384273446,0.99808466,0.0009321745,-0.057269096,-0.023378935,0.9716386,-0.032735612,9.383547,-1.0536554,-8.150897,-2.059018
384290113,0.99803317,0.0008499706,-0.058179826,-0.023332028,1.0091866,-0.11873331,9.442335,0.7316333,-6.5412025,0.21525557
384306780,0.9980263,0.00081357145,-0.058478076,-0.022880742,1.0618848,-0.17194054,9.412449,1.1095743,-2.3119693,2.974128
384323447,0.9980511,0.000980738,-0.058277525,-0.022291189,1.0585492,-0.17215936,9.372096,2.484093,1.1555235,3.8422444
384340114,0.9980456,0.00096084084,-0.058465406,-0.022041865,1.1414162,-0.12641108,9.416951,1.124737,-1.5537305,1.5803102
384356781,0.9980029,0.00060356804,-0.059163254,-0.022125691,1.150113,-0.06379377,9.371829,-1.2460196,-5.1213365,-0.57193166
384373448,0.9979434,-4.622349e-05,-0.06010112,-0.02228891,1.1794684,-0.111055866,9.467537,-3.2488177,-6.8198566,-0.9989082
384390115,0.9978702,-0.00081614195,-0.061204217,-0.022551706,1.1350421,-0.0567309,9.403766,-4.0885563,-7.977487,-1.6350639
